,full_name,spec,class,ad,q,a,e,dv,per,price,profit,moid,diameter,profitable
603,898 Hildegard (1918 EA),Sl,MBA,3.744734855199268,1.717156445542114,2.730945650370691,0.3712227684542048,8.834233,1648.420521911903,2.835670565693813e-40,2.504832547732494e-41,0.72066,11.693,0
602,1888 Zu Chong-Zhi (1964 VO1),S,MBA,2.973561736272374,2.122553617052648,2.548057676662511,0.1669915337894531,9.30854,1485.635635903688,2.7922423545789893e-40,2.332117030010662e-41,1.14512,11.633,0
601,4352 Kyoto (1989 UW1),S,MBA,3.305331465311065,2.214906374932624,2.760118920121844,0.1975322661695866,9.956744,1674.904764692731,2.7757131661034864e-40,2.1585238499954746e-41,1.22813,11.61,0
600,2801 Huygens (1935 SU1),S,MBA,3.281629704952632,2.322056059162167,2.801842882057399,0.1712397315237476,10.017841,1713.02654825029,2.7151931441160015e-40,2.097299448842476e-41,1.32755,11.525,0
599,5397 Vojislava (1988 VB5),Sl,MBA,3.00054467038172,2.058387025516931,2.529465847949325,0.1862364826211449,9.74569,1469.405486145479,2.6660187948460793e-40,2.1233755676294149e-41,1.07229,11.455,0
598,929 Algunde (1920 GR),S,MBA,2.492204356810808,1.985514276252094,2.238859316531451,0.1131580883214455,8.777653,1223.597648820671,2.6576489852678536e-40,2.3707012148171016e-41,0.971351,11.443,0
597,2118 Flagstaff (1978 PB),S,MBA,3.107853145777174,1.984458211844199,2.546155678810686,0.220606097121625,9.050688,1483.972517104302,2.6513831371171544e-40,2.282177489602412e-41,1.01045,11.434,0
596,2834 Christy Carol (1980 TB4),S,MBA,2.944742479250655,2.139214306475414,2.541978392863034,0.1584451258588342,9.37445,1480.322052396254,2.6395745316795432e-40,2.1883633405046493e-41,1.16568,11.417,0
595,1550 Tito (1937 WD),S,MBA,3.341891832410642,1.746079190006347,2.543985511208495,0.3136442081476754,8.712058,1482.075667601749,2.621582213017872e-40,2.3537090448060534e-41,0.762564,11.391,0
593,1660 Wood (1953 GA),S,MBA,3.117185802081816,1.673701888644943,2.395443845363379,0.3012977983664448,10.060548,1354.183190434324,2.587896212882266e-40,1.998972546951545e-41,0.81984,11.342,0
592,4611 Vulkaneifel (1989 GR6),S,MBA,3.121051003079714,2.112554802330387,2.616802902705051,0.1926962477202279,10.041501,1546.161824642755,2.5362214244977915e-40,1.9575165510897287e-41,1.17019,11.266,0
590,3712 Kraft (1984 YC),S,MBA,3.432789096224083,2.037308800185335,2.735048948204709,0.2551106620879204,13.208737,1652.13709192041,2.464641511444315e-40,1.442915467300027e-41,1.06905,11.159,0
589,4417 Lecar (1931 GC),S,MBA,3.053516512843678,2.464467043508388,2.758991778176033,0.1067508562357351,10.221413,1673.878905270098,2.425754594075564e-40,1.835815478376907e-41,1.46716,11.1,0
588,3819 Robinson (1983 AR),Sr,MBA,3.156494864237548,2.387701500949494,2.772098182593521,0.1386663300952757,10.282468,1685.820532556925,2.412666018453187e-40,1.8149004171189084e-41,1.39564,11.08,0
587,749 Malzovia (1913 RF),S,MBA,2.632030330780272,1.855666512623954,2.243848421702113,0.1729982762310196,8.559851,1227.689949512708,2.4028805440714072e-40,2.204485349488158e-41,0.848747,11.065,0
586,2053 Nuki (1976 UO),S,MBA,3.20427529279781,2.397314096317627,2.800794694557719,0.1440593268132443,10.066258,1712.065356735059,2.4022291215526146e-40,1.8462214056245596e-41,1.42368,11.064,0
584,3371 Giacconi (1955 RZ),Sq,MBA,2.774236015480245,2.702226466041528,2.738231240760886,0.01314891678372412,10.688138,1655.021379936368,2.343441215189027e-40,1.6950597374595468e-41,1.68613,10.973,0
583,2675 Tolkien (1982 GB),S,MBA,2.437772648387983,1.98901040340499,2.213391525896486,0.1013743478576912,8.726389,1202.778873447637,2.335122070648349e-40,2.096972601202262e-41,0.986738,10.96,0
582,1751 Herget (1955 OC),S,MBA,3.27580608824964,2.301642839774665,2.788724464012152,0.1746610791145429,9.863268,1701.009882072079,2.315363614097079e-40,1.8174032791975702e-41,1.31135,10.929,0
581,950 Ahrensa (1921 JP),Sa,MBA,2.746802775991282,1.997303874945583,2.372053325468433,0.1579852554321662,11.458696,1334.397129174318,2.282390654580292e-40,1.544766997505729e-41,1.00525,13.704,0
580,3395 Jitka (1985 UN),Sr,MBA,2.951514144967287,2.632614228522455,2.792064186744871,0.05710827099870919,10.198325,1704.066441768243,2.273669127219597e-40,1.7240265964143846e-41,1.65311,10.863,0
577,4954 Eric (1990 SQ),S,AMO,2.900551089359917,1.101769105752047,2.001160097555982,0.4494348017944002,7.708726,1034.001523842344,2.2343396509819664e-40,2.3383725504380594e-41,0.194159,10.8,0
576,2631 Zhejiang (1980 TY5),S,MBA,3.249623221237457,2.344054195165444,2.79683870820145,0.1618915355069497,10.05972,1708.439324251353,2.2126872261181316e-40,1.7018663287128246e-41,1.35416,10.765,0
575,5134 Ebilson (1990 SM2),Sl,MBA,2.886802457247731,2.693697363365759,2.790249910306744,0.0346035480851862,10.538896,1702.405764346325,2.2034506030771216e-40,1.6159735092698844e-41,1.67798,10.75,0
574,1483 Hakoila (1938 DJ1),Sq,MBA,3.198662043497964,2.239329877301115,2.718995960399539,0.176412944367869,9.519138,1637.612974145752,2.132285569712467e-40,1.737254670023959e-41,1.25401,10.633,0
573,3767 DiMaggio (1986 LC),Sa,MBA,2.959633819455322,2.248038834338432,2.603836326896877,0.1366435704437947,10.306918,1534.683943553037,2.1304999926331748e-40,1.6010052135078836e-41,1.29374,13.393,0
572,2504 Gaviola (1967 JO),Sq,MBA,3.005086490250296,2.515251776609003,2.760169133429649,0.08873273519884786,10.000368,1674.950470816326,2.099963651686657e-40,1.62500483579188e-41,1.52162,10.579,0
571,1594 Danjon (1949 WA),S,MBA,2.711871462736507,1.825934273244278,2.268902867990393,0.1952347105711314,8.770622,1248.309521158691,2.0797813450955365e-40,1.8568659575982538e-41,0.820167,10.545,0
570,6364 Casarini (1981 ET),S,MBA,3.432520249777366,2.065407306710567,2.748963778243966,0.2486596865856321,9.530229,1664.761229085895,2.0744607018266894e-40,1.688438228196942e-41,1.06305,10.536,0
569,4182 Mount Locke (1951 JQ),Sr,MBA,3.16817202019104,2.433729577757966,2.800950798974503,0.1311059163734636,10.095493,1712.208493621436,1.993434903306925e-40,1.5274344960127355e-41,1.42084,10.397,0
568,1549 Mikko (1937 GA),S,MBA,2.418971923425274,2.042506004817194,2.230738964121234,0.08438143697292327,8.985298,1216.946697773173,1.9813801847728583e-40,1.7231333160020265e-41,1.05923,10.376,0
564,2369 Chekhov (1976 GC8),S,MBA,2.91309309306209,2.651280871563572,2.782186982312831,0.0470515143595549,10.180785,1695.031987149967,1.897241841870562e-40,1.441212284106698e-41,1.63556,10.227,0
563,2905 Plaskett (1982 BZ2),S,MBA,3.07023984038334,2.539348883123001,2.80479436175317,0.09463990738495681,10.346503,1715.734031084374,1.895572714246178e-40,1.4163832169606222e-41,1.53769,10.224,0
562,5563 (1991 VZ1),S,MBA,2.941877934689511,2.586202974444638,2.764040454567075,0.06433968063983733,10.570417,1678.475550606348,1.8756194818896668e-40,1.371741183624974e-41,1.61569,10.188,0
561,5013 Suzhousanzhong (1964 VT1),Sl,MBA,2.947886704906886,2.575328794440682,2.761607749673784,0.06745308244992637,10.086784,1676.260132355614,1.8198467510226157e-40,1.3958329897430077e-41,1.58764,10.086,0
560,1020 Arcadia (1924 QV),S,MBA,2.911657955934928,2.665673955293981,2.788665955614454,0.04410424277344947,10.252115,1700.956350694952,1.809581434878923e-40,1.364813803832554e-41,1.65979,10.067,0
554,2653 Principia (1964 VP),V,MBA,2.638361727481825,2.248976452429093,2.443669089955459,0.0796722593605809,9.459498,1395.282091429875,1.7116401880784392e-40,1.4066236877097391e-41,1.26238,9.882,0
553,3545 Gaffey (1981 WK2),Sa,MBA,3.036149437795565,2.707058439546949,2.871603938671257,0.05730090313236102,10.29293,1777.400251870277,1.7052391674312152e-40,1.2801393269137328e-41,1.69442,12.435,0
552,5595 Roth (1991 PJ),S,MBA,3.169421876603553,2.279820020754768,2.72462094867916,0.1632524069595894,9.953336,1642.697378334737,1.6837335651301307e-40,1.3099481977176351e-41,1.30986,9.828,0
551,3788 Steyaert (1986 QM3),S,MBA,3.083995674689829,2.496163368632675,2.790079521661252,0.1053432888728473,10.339354,1702.249828752812,1.668872657031233e-40,1.2480496623838204e-41,1.50451,9.799,0
550,1052 Belgica (1925 VD),S,MBA,2.55697033845945,1.915034043962333,2.236002191210892,0.1435455423568885,8.654613,1221.256150933725,1.6617298305480138e-40,1.5058077767882336e-41,0.927362,9.785,0
549,3903 Kliment Ohridski (1987 SV2),Sq,MBA,3.165708001920292,2.69657284967614,2.931140425798216,0.08002604517257077,10.250622,1832.961591510251,1.6464924643752682e-40,1.2407339902693515e-41,1.67985,9.755,0
547,7170 Livesey (1987 MK),S,MBA,3.190704296083203,2.207486002960522,2.699095149521862,0.1821385017302661,10.08342,1619.666945015101,1.6127992640835419e-40,1.238585962867923e-41,1.21033,9.688,0
546,5622 (1990 TL4),Sq,MBA,3.278911169919656,2.328950054972247,2.803930612445952,0.1693981139780648,9.912519,1714.94153984117,1.6023341249642592e-40,1.2511289376624056e-41,1.32745,9.667,0
545,2045 Peking (1964 TB1),V,MBA,2.512140329696567,2.246857242049772,2.37949878587317,0.05574348035429835,9.567309,1340.684715349204,1.6008428109829847e-40,1.3008934128962453e-41,1.24354,9.664,0
544,4222 Nancita (1988 EK1),S,MBA,3.067102093487613,1.666147539729841,2.366624816608727,0.2959815480523189,8.108288,1329.819044497227,1.5869684770316243e-40,1.550118927898078e-41,0.681142,9.636,0
543,3170 Dzhanibekov (1979 SS11),S,MBA,3.186392322688116,2.668153610247902,2.927272966468009,0.08851902750045047,10.216737,1829.33506845684,1.5677774394874227e-40,1.1854622092636775e-41,1.6861,9.597,0
542,1562 Gondolatsch (1943 EE),S,MBA,2.399689304854352,2.052818752308072,2.226254028581212,0.07790453113011102,8.966089,1213.278507533864,1.5628817083374138e-40,1.3623656873765374e-41,1.05366,9.587,0
541,6071 Sakitama (1992 AS1),S,MBA,3.007467621606223,2.406858279428782,2.707162950517503,0.1109296620032844,10.380665,1626.934330760235,1.562392696542357e-40,1.1644978720593503e-41,1.455,9.586,0
540,5401 Minamioda (1989 EV),S,MBA,3.2175234049294,2.373678423306537,2.795600914117969,0.150923720435451,10.156893,1707.305296345477,1.549714166219279e-40,1.180266637612379e-41,1.38731,9.56,0
539,2917 Sawyer Hogg (1980 RR),S,MBA,3.110060494972312,2.480453999067763,2.795257247020037,0.1126204925460366,10.638336,1706.990483908831,1.5463124743762025e-40,1.123462290805216e-41,1.49564,9.553,0
538,1016 Anitra (1924 QG),S,MBA,2.504203810602633,1.934428627308806,2.21931621895572,0.1283672823248977,8.7681,1207.611409033768,1.5395240317083972e-40,1.3752915466108721e-41,0.953301,9.539,0
537,2875 Lagerkvist (1983 CL),S,MBA,3.086199767605579,2.505375586700323,2.795787677152951,0.1038748731979406,10.299667,1707.476386669522,1.52600680823902e-40,1.1456188680690433e-41,1.51697,9.511,0
531,3363 Bowen (1960 EE),Sq,MBA,3.059103901438441,2.494238704295746,2.776671302867094,0.1017162522188773,9.941678,1689.993890555299,1.456804490012999e-40,1.1340176142065321e-41,1.50995,9.365,0
530,2956 Yeomans (1982 HN1),Sr,MBA,3.018587274075294,2.513445812364762,2.766016543220028,0.09131208252328038,9.957987,1680.275854886218,1.4498155678361623e-40,1.1267464683409727e-41,1.50287,9.35,0
529,2827 Vellamo (1942 CC),S,MBA,2.379169070134826,2.238687657865968,2.308928364000397,0.03042134491029924,9.677785,1281.486735319007,1.4271409219682371e-40,1.1468065825275155e-41,1.24344,9.301,0
527,2478 Tokai (1981 JC),S,MBA,2.37854116377315,2.072165333234069,2.22535324850361,0.06883757235960106,8.968889,1212.542212482503,1.3983368412235932e-40,1.2185131088936519e-41,1.09225,9.238,0
526,913 Otila (1919 FL),Sa,MBA,2.572357794072476,1.822487310371041,2.197422552221759,0.1706250085909193,8.476918,1189.785831759601,1.3972015805602116e-40,1.2966692413016027e-41,0.805676,11.636,0
525,970 Primula (1921 LB),S,MBA,3.254973709622819,1.864932606747526,2.559953158185173,0.2714973706512533,8.732439,1496.051193422086,1.3829540681266372e-40,1.237850934048151e-41,0.882164,9.204,0
524,1807 Slovakia (1971 QA),S,MBA,2.623419247936374,1.828508531323389,2.225963889629882,0.1785542704255543,8.393584,1213.041332521655,1.3520837126370885e-40,1.26873757267797e-41,0.831088,9.135,0
523,1627 Ivar (1929 SH),S,AMO,2.602562961228357,1.12440002464206,1.863481492935208,0.3966132591577319,6.320181,929.1504739897639,1.3454341325506982e-40,1.993467397835755e-41,0.11161,9.12,0
522,1797 Schaumasse (1936 VH),S,MBA,2.290072168401922,2.183403251380237,2.236737709891079,0.02384475313086207,9.164352,1221.858787134672,1.3264929083945447e-40,1.1293583140619125e-41,1.18461,9.077,0
521,3674 Erbisbuhl (1963 RH),Sk,MCA,3.24642318630936,1.472151725710726,2.359287456010043,0.3760185000091575,9.61824,1323.639487597124,1.3225510984600528e-40,1.070979659922015e-41,0.640756,9.068,0
520,2977 Chivilikhin (1974 SP),S,MBA,3.259909142214767,2.306285936556028,2.783097539385398,0.1713240718593952,9.989592,1695.864183000042,1.3146909210551161e-40,1.0185954582549018e-41,1.30085,9.05,0
519,1729 Beryl (1963 SL),S,MBA,2.454812956352078,2.004931900367591,2.229872428359835,0.1008759627373377,8.762504,1216.237677958294,1.3090335365864245e-40,1.1699875793272566e-41,0.990079,9.037,0
518,1634 Ndola (1935 QP),S,MBA,2.610446900917397,1.882067194024215,2.246257047470806,0.1621318690381645,8.775977,1229.667248219938,1.3081646129263858e-40,1.1672711075280327e-41,0.865649,9.035,0
516,2855 Bastian (1931 TB2),Sl,MBA,2.866966529429366,2.040413773042325,2.453690151235846,0.1684305485700246,9.263769,1403.87359770179,1.3025259801302287e-40,1.0943787762443383e-41,1.07444,9.022,0
515,3701 Purkyne (1985 DW),S,MBA,3.056397691559791,2.547240924955172,2.801819308257482,0.09086181344814755,10.098135,1713.004929018667,1.2986318180060022e-40,9.946523440071945e-42,1.56287,9.013,0
514,3534 Sax (1936 XA),S,MBA,3.289124480634456,2.216044517065638,2.752584498850047,0.1949222565223922,9.661691,1668.051352266846,1.297767504012404e-40,1.0409807566177782e-41,1.23419,9.011,0
513,553 Kundry (1904 PP),S,MBA,2.476128150548323,1.985131998158125,2.230630074353224,0.1100577271945381,8.848524,1216.857594053317,1.2973354908654806e-40,1.1472176444904402e-41,0.998781,9.01,0
512,2167 Erin (1971 LA),S,MBA,3.01095516558748,2.074175529031722,2.542565347309601,0.1842193825120375,9.218637,1480.834801699336,1.2921588091454896e-40,1.0904821100030376e-41,1.09187,8.998,0
511,819 Barnardiana (1916 ZA),S,MBA,2.509282607723589,1.886322514641982,2.197802561182786,0.1417233977437786,8.575236,1190.094476647138,1.2575759582007103e-40,1.1518371257644938e-41,0.874361,8.917,0
510,2851 Harbin (1978 UQ2),V,MBA,2.784331203410382,2.173422222177953,2.478876712794168,0.1232229457155652,9.581345,1425.544629479563,1.2244467924194729e-40,9.927240322912899e-42,1.18769,8.838,0
509,5840 Raybrown (1978 ON),Ld,MBA,3.030528429759899,2.466066995240521,2.748297712500209,0.1026929200486563,9.888172,1664.15621569952,1.2058051982559256e-40,9.440581662400253e-42,1.46444,9.73,0
507,1839 Ragazza (1971 UF),S,MBA,3.270670562922488,2.3287785242739,2.799724543598193,0.1682115550978584,10.08487,1711.084210188962,1.1882343014694503e-40,9.115985190933528e-42,1.33764,8.75,0
506,2038 Bistro (1973 WF),Sa,MBA,2.655944914994239,2.214637183079248,2.435291049036744,0.09060677410397118,10.394513,1388.112725513508,1.167241476608132e-40,8.708561125144388e-42,1.19966,10.959,0
505,2409 Chapman (1979 UG),S,MBA,2.699617793583931,1.832006162738772,2.265811978161351,0.191457111006449,8.42918,1245.75956216507,1.1663704799903661e-40,1.0887754886728375e-41,0.825365,8.696,0
504,2373 Immo (1929 PC),S,MBA,3.276553669513346,2.31573699181852,2.796145330665933,0.1718109332797084,10.05254,1707.804042698195,1.1535415893956551e-40,8.879299337111864e-42,1.31958,8.664,0
503,2401 Aehlita (1975 VM2),S,MBA,2.933559054626435,2.605400108034063,2.769479581330249,0.05924559776583524,10.162403,1683.432387111693,1.1364513829540748e-40,8.64983175409635e-42,1.62316,8.621,0
499,5647 (1990 TZ),S,MBA,3.077752784894147,1.775978899368849,2.426865842131498,0.2682006279304587,10.572584,1380.915424062378,1.1321067519347461e-40,8.310110379962797e-42,0.847877,8.61,0
498,4512 Sinuhe (1939 BM),Sa,MBA,3.339929000436388,2.197305812371711,2.768617406404049,0.2063526700044743,9.849909,1682.646336780918,1.1069603613193634e-40,8.703897278640683e-42,1.21391,10.767,0
497,1629 Pecker (1952 DB),S,MBA,2.584744950793479,1.890832173903534,2.237788562348507,0.1550443121761466,8.985815,1222.719959256932,1.1031667041022457e-40,9.594539275300646e-42,0.904776,8.536,0
496,7564 Gokumenon (1988 CA),S,MBA,3.331034401819749,2.198009406521904,2.764521904170826,0.2049224123687452,9.902434,1678.914113241615,1.1020039801861557e-40,8.617947491251334e-42,1.2106,8.533,0
495,2748 Patrick Gene (1981 JF2),S,MBA,3.186428371384566,2.429813620632675,2.808120996008621,0.1347190437711412,9.869704,1718.787362763026,1.0927315869745112e-40,8.568619501582301e-42,1.41998,8.509,0
494,5534 (1941 UN),S,MBA,3.687329811012928,1.828703495533559,2.758016653273244,0.336949799283034,8.88026,1672.991572013258,1.0896523874159694e-40,9.565528976939271e-42,0.850956,8.501,0
493,3430 Bradfield (1980 TF4),Sq,MBA,3.029257336060678,2.487178040542243,2.75821768830146,0.0982662278284956,9.966971,1673.174494786557,1.08619520851022e-40,8.434427445338354e-42,1.47867,8.492,0
492,1866 Sisyphus (1972 XA),S,APO,2.913049227774132,0.8748938891935736,1.893971558483853,0.538063871511388,13.634944,952.047476725013,1.081597022305111e-40,6.199256640367852e-42,0.104496,8.48,0
491,4702 Berounka (1987 HW),S,MBA,3.048569698786956,2.539079839682773,2.793824769234865,0.09118142710928076,10.383641,1705.678486963474,1.0808319218696941e-40,8.047343749431144e-42,1.55783,8.478,0
490,2635 Huggins (1982 DS),S,MBA,2.407291926234598,2.0564701044865,2.231881015360549,0.07859330746881779,8.940078,1217.88136115672,1.0732007527712762e-40,9.383938587728578e-42,1.06226,8.458,0
489,1664 Felix (1929 CD),S,MBA,2.864172531403355,1.81439768968241,2.339285110542882,0.2243794133920943,8.562919,1306.842234994687,1.0603103500527936e-40,9.716859170488018e-42,0.836351,8.424,0
488,1185 Nikko (1927 WC),S,MBA,2.473615992871584,2.000691910510581,2.237153951691083,0.1056977062315079,8.905937,1222.199872519307,1.031499844162701e-40,9.056796149914037e-42,1.01535,8.347,0
487,2396 Kochi (1981 CB),Sa,MBA,2.995920179535567,2.594917582609837,2.795418881072703,0.07172495679285294,10.814612,1707.138544581197,1.0204869412509494e-40,7.291461849556347e-42,1.61302,10.479,0
486,6077 Messner (1980 TM),Sq,MBA,3.101178681080505,2.480481526551721,2.790830103816113,0.1112029631757334,9.95646,1702.936779210936,1.0196818448024968e-40,7.924764291078103e-42,1.47444,8.315,0
485,2131 Mayall (1975 RA),S,IMB,2.096891995383687,1.677826788252783,1.887359391818235,0.1110189211836298,13.814008,947.0661988470783,9.966796341194578e-41,5.623790348362649e-42,0.693575,8.252,0
484,3809 Amici (1984 FA),S,MBA,2.978118152298644,2.402368627721621,2.690243390010133,0.1070069583136964,9.918764,1611.70586519575,9.93422119436871e-41,7.756952357662534e-42,1.42385,8.243,0
479,3861 Lorenz (A910 FA),S,MBA,3.04029828161135,2.066497921638475,2.553398101624913,0.1906871394932844,9.186811,1490.308654923524,9.690388976871694e-41,8.207439846521271e-42,1.07045,8.175,0
478,3734 Waland (9527 P-L),Ld,MBA,2.893052669132781,2.599242832422068,2.746147750777424,0.05349490693418395,10.115409,1662.203822227978,9.667179667444456e-41,7.3941118680234e-42,1.61796,9.039,0
